timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag
2026-08-01 10:20:00,VIA-00005,ORD-2026-02796,CAM-28,PROD-013,-18.49,C,65.1,0,0
2026-08-01 10:50:00,VIA-00005,ORD-2026-02796,CAM-28,PROD-013,-18.17,C,59.3,0,0
2026-08-01 11:20:00,VIA-00005,ORD-2026-02796,CAM-28,PROD-013,-18.12,C,68.5,0,0
2026-08-01 11:50:00,VIA-00005,ORD-2026-02796,CAM-28,PROD-013,-17.92,C,59.4,0,0
2026-08-01 12:20:00,VIA-00005,ORD-2026-02796,CAM-28,PROD-013,-17.42,C,63.9,0,0
2026-08-01 12:50:00,VIA-00005,ORD-2026-02796,CAM-28,PROD-013,-18.12,C,58.4,0,0
2026-08-01 13:20:00,VIA-00005,ORD-2026-02796,CAM-28,PROD-013,-17.76,C,67.1,0,0
2026-08-01 13:50:00,VIA-00005,ORD-2026-02796,CAM-28,PROD-013,-18.47,C,74.8,0,0
2026-08-01 14:20:00,VIA-00005,ORD-2026-02796,CAM-28,PROD-013,-19.39,C,67.1,0,0
2026-08-23 02:23:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-19.35,C,42.6,0,0
2026-08-23 02:53:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-17.45,C,80.9,0,0
2026-08-23 03:23:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-18.05,C,77.5,0,0
2026-08-23 03:53:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-16.6,C,71.1,0,0
2026-08-23 04:23:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-17.75,C,72.0,0,0
2026-08-23 04:53:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-17.79,C,71.3,0,0
2026-08-23 05:23:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-18.55,C,64.3,0,0
2026-08-23 05:53:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-18.41,C,72.4,0,0
2026-08-23 06:23:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-18.61,C,70.0,0,0
2026-08-23 06:53:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-18.8,C,79.5,0,0
2026-08-23 07:23:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-18.46,C,58.6,0,0
2026-08-23 07:53:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-17.41,C,69.8,0,0
2026-08-23 08:23:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-18.24,C,78.8,0,0
2026-08-23 08:53:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-18.78,C,71.6,0,0
2026-08-23 09:23:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-17.89,C,58.8,0,0
2026-08-23 09:53:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-17.26,C,61.3,0,0
2026-08-23 10:23:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-18.49,C,61.4,0,0
2026-08-23 10:53:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-17.24,C,69.2,0,0
2026-08-23 11:23:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-18.17,C,71.8,0,0
2026-08-23 11:53:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-17.62,C,75.7,0,0
2026-08-23 12:23:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-19.05,C,64.6,0,0
2026-08-23 12:53:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-17.31,C,60.0,0,0
2026-08-23 13:23:00,VIA-00006,ORD-2026-01337,CAM-13,PROD-031,-17.66,C,60.4,0,0
2026-08-05 20:27:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,20.52,C,56.5,0,0
2026-08-05 20:57:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,19.21,C,43.8,0,0
2026-08-05 21:27:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,21.39,C,49.6,0,0
2026-08-05 21:57:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,21.67,C,46.1,0,0
2026-08-05 22:27:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,19.29,C,39.9,0,0
2026-08-05 22:57:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,15.96,C,43.5,0,0
2026-08-05 23:27:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,18.98,C,45.2,0,0
2026-08-05 23:57:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,18.74,C,50.3,0,0
2026-08-06 00:27:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,21.92,C,45.2,0,0
2026-08-06 00:57:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,21.39,C,41.2,0,0
2026-08-06 01:27:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,18.93,C,43.8,0,0
2026-08-06 01:57:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,19.88,C,43.5,0,0
2026-08-06 02:27:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,16.83,C,37.9,0,0
2026-08-06 02:57:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,21.53,C,46.8,0,0
2026-08-06 03:27:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,22.8,C,53.5,0,0
2026-08-06 03:57:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,23.0,C,62.1,0,0
2026-08-06 04:27:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,21.44,C,42.5,0,0
2026-08-06 04:57:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,19.02,C,40.1,0,0
2026-08-06 05:27:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,23.32,C,39.9,0,0
2026-08-06 05:57:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,21.14,C,42.6,0,0
2026-08-06 06:27:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,22.81,C,53.6,0,0
2026-08-06 06:57:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,21.07,C,55.0,0,0
2026-08-06 07:27:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,18.92,C,35.4,0,0
2026-08-06 07:57:00,VIA-00007,ORD-2026-01828,CAM-12,PROD-034,21.02,C,52.8,0,0
2026-08-26 21:37:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,17.11,C,47.0,0,0
2026-08-26 22:07:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,16.23,C,50.3,0,0
2026-08-26 22:37:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,19.24,C,47.6,0,0
2026-08-26 23:07:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,22.51,C,60.9,0,0
2026-08-26 23:37:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,24.8,C,45.0,0,0
2026-08-27 00:07:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,20.22,C,51.8,0,0
2026-08-27 00:37:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,17.33,C,38.3,0,0
2026-08-27 01:07:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,19.55,C,38.9,0,0
2026-08-27 01:37:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,16.75,C,51.8,0,0
2026-08-27 02:07:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,19.34,C,48.8,0,0
2026-08-27 02:37:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,20.92,C,56.7,0,0
2026-08-27 03:07:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,18.59,C,55.8,0,0
2026-08-27 03:37:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,21.23,C,47.6,0,0
2026-08-27 04:07:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,19.08,C,42.4,0,0
2026-08-27 04:37:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,18.3,C,43.8,0,0
2026-08-27 05:07:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,18.05,C,43.9,0,0
2026-08-27 05:37:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,18.84,C,64.8,0,0
2026-08-27 06:07:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,20.49,C,53.2,0,0
2026-08-27 06:37:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,21.51,C,58.9,0,0
2026-08-27 07:07:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,19.95,C,52.3,0,0
2026-08-27 07:37:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,24.14,C,60.4,0,0
2026-08-27 08:07:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,22.26,C,49.1,0,0
2026-08-27 08:37:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,19.53,C,59.8,0,0
2026-08-27 09:07:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-024,21.24,C,50.9,0,0
2026-08-08 19:30:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,4.45,C,86.8,0,0
2026-08-08 20:00:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,4.08,C,82.5,0,0
2026-08-08 20:30:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,3.29,C,85.6,0,0
2026-08-08 21:00:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,5.22,C,69.2,0,0
2026-08-08 21:30:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,3.97,C,80.8,0,0
2026-08-08 22:00:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,5.26,C,82.7,0,1
2026-08-08 22:30:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,5.1,C,83.0,0,1
2026-08-08 23:00:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,8.91,C,93.9,1,1
2026-08-08 23:30:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,9.4,C,90.1,1,1
2026-08-09 00:00:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,10.44,C,74.6,1,1
2026-08-09 00:30:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,9.93,C,79.8,1,1
2026-08-09 01:00:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,9.23,C,77.2,1,0
2026-08-09 01:30:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,2.99,C,89.8,0,0
2026-08-09 02:00:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,3.93,C,90.8,0,0
2026-08-09 02:30:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,5.34,C,66.6,0,0
2026-08-09 03:00:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,4.0,C,80.9,0,0
2026-08-09 03:30:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,4.56,C,76.1,0,0
2026-08-09 04:00:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,2.81,C,73.2,0,0
2026-08-09 04:30:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,3.24,C,63.9,0,0
2026-08-09 05:00:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,3.47,C,87.4,0,0
2026-08-09 06:00:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,3.7,C,82.6,0,0
2026-08-09 06:30:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,4.1,C,70.2,0,0
2026-08-09 07:00:00,VIA-00009,ORD-2026-03793,CAM-30,PROD-017,3.61,C,75.9,0,0
2026-08-29 23:00:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,18.32,C,43.3,0,0
2026-08-29 23:30:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,22.84,C,42.1,0,0
2026-08-30 00:00:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,19.65,C,44.9,0,0
2026-08-30 00:30:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,19.3,C,44.3,0,0
2026-08-30 01:00:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,24.11,C,40.2,0,0
2026-08-30 01:30:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,18.54,C,43.4,0,0
2026-08-30 02:00:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,21.88,C,49.4,0,0
2026-08-30 02:30:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,22.2,C,58.3,0,0
2026-08-30 03:00:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,20.4,C,29.1,0,0
2026-08-30 03:30:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,19.27,C,43.2,0,0
2026-08-30 04:00:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,22.26,C,50.2,0,0
2026-08-30 04:30:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,20.46,C,45.9,0,0
2026-08-30 05:00:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,-999.0,C,61.5,0,0
2026-08-30 05:30:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,16.69,C,40.7,0,0
2026-08-30 06:00:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,18.12,C,53.8,0,0
2026-08-30 06:30:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,21.28,C,38.8,0,0
2026-08-30 07:00:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,20.35,C,47.4,0,0
2026-08-30 07:30:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,18.58,C,39.2,0,0
2026-08-30 08:00:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,20.41,C,50.3,0,0
2026-08-30 08:30:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,17.88,C,52.9,0,0
2026-08-30 09:00:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,17.53,C,56.0,0,0
2026-08-30 10:00:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,22.23,C,50.5,0,0
2026-08-30 10:30:00,VIA-00010,ORD-2026-02783,CAM-03,PROD-028,19.82,C,53.4,0,0
2026-08-30 22:50:00,VIA-00011,ORD-2026-04604,CAM-01,PROD-051,-17.23,C,63.9,0,0
2026-08-30 23:20:00,VIA-00011,ORD-2026-04604,CAM-01,PROD-051,-18.96,C,79.7,0,0
2026-08-30 23:50:00,VIA-00011,ORD-2026-04604,CAM-01,PROD-051,-18.23,C,65.2,0,0
2026-08-31 00:20:00,VIA-00011,ORD-2026-04604,CAM-01,PROD-051,-17.99,C,73.4,0,0
2026-08-31 00:50:00,VIA-00011,ORD-2026-04604,CAM-01,PROD-051,-17.27,C,74.7,0,0
2026-08-31 01:20:00,VIA-00011,ORD-2026-04604,CAM-01,PROD-051,-17.41,C,71.6,0,0
2026-08-31 01:50:00,VIA-00011,ORD-2026-04604,CAM-01,PROD-051,-17.97,C,55.2,0,0
2026-08-31 02:20:00,VIA-00011,ORD-2026-04604,CAM-01,PROD-051,-17.55,C,70.8,0,0
2026-08-31 02:50:00,VIA-00011,ORD-2026-04604,CAM-01,PROD-051,-18.31,C,67.3,0,0
